A�o;Mes;Dia;Fecha;city_code;product_type;product;destinated_area
2008;1;1;1/01/2008;51db62cb09adc2e8;temporary;Others;60
2008;1;1;1/01/2008;bce36d2f8aa39d8b;temporary;Others;97
2008;1;1;1/01/2008;3a8618990d23351f;temporary;Others;0
2008;1;1;1/01/2008;20e241460ce4140d;temporary;Others;475
2008;1;1;1/01/2008;857b720c7c979ae1;temporary;Others;0
2008;1;1;1/01/2008;505ceb6546aa8435;temporary;Others;0
2008;1;1;1/01/2008;abcadd700f8948e3;temporary;Others;300
2008;1;1;1/01/2008;cdc89121a4b9478b;temporary;Others;220
2008;1;1;1/01/2008;a454a6655aaaaaed;temporary;Others;255
2008;1;1;1/01/2008;6f911ef231b0efa7;temporary;Others;75
2008;1;1;1/01/2008;1bd7145ed1da044a;temporary;Others;440
2008;1;1;1/01/2008;07ed828db19fe8ca;temporary;Others;10
2008;1;1;1/01/2008;841ef18dcb3dbc3e;temporary;Others;40
2008;1;1;1/01/2008;437130e27b6165ec;temporary;Others;7
2008;1;1;1/01/2008;fda49275fbf5caf6;temporary;Others;30
2008;1;1;1/01/2008;2631530645ac2ec8;temporary;Others;15
2008;1;1;1/01/2008;0ea136556d12fc16;temporary;Others;55
2008;1;1;1/01/2008;ba4547c678a9a2e6;temporary;Others;95
2008;1;1;1/01/2008;50a2afbdc678a65f;temporary;Others;28
2008;1;1;1/01/2008;d0f5f5b9fcecb0d8;temporary;Others;24
2008;1;1;1/01/2008;56aa50429893f5ca;temporary;Others;5
2008;1;1;1/01/2008;18fb5197aa553b9c;temporary;Others;300
2008;1;1;1/01/2008;72b65b337fc5302a;temporary;Others;223
2008;1;1;1/01/2008;a245de687a867003;temporary;Others;0
2008;1;1;1/01/2008;9bc907eeb9e3fc52;temporary;Others;0
2008;1;1;1/01/2008;fae378a53734da72;temporary;Others;40
2008;1;1;1/01/2008;09791645137aa877;temporary;Others;0
2008;1;1;1/01/2008;be4424aa54f8d2ae;temporary;Others;7
2008;1;1;1/01/2008;60982e0f7928740a;temporary;Others;57
2008;1;1;1/01/2008;07ce2e79e19977e9;temporary;Others;28
2008;1;1;1/01/2008;205ccde9be499e17;temporary;Others;50
2008;1;1;1/01/2008;cead2cbd1f8f0b86;temporary;Others;33
2008;1;1;1/01/2008;80e8ffb027590a74;temporary;Others;196
2008;1;1;1/01/2008;164c8953d3af2bbe;temporary;Others;10
2008;1;1;1/01/2008;f1fd357c5adaa8dc;temporary;Others;0
2008;1;1;1/01/2008;8a4ab531676691da;temporary;Others;6800
2008;1;1;1/01/2008;be8a37473dc63db0;temporary;Others;63
2008;1;1;1/01/2008;c45d8ddba643c0d7;temporary;Others;48
2008;1;1;1/01/2008;ad622472210b0b57;temporary;Others;304
2008;1;1;1/01/2008;b0e4b4b27117562a;temporary;Others;45
2008;1;1;1/01/2008;64a227aa24370b17;temporary;Others;48
2009;1;1;1/01/2009;960b4f2c94a2fb2c;temporary;Others;115
2009;1;1;1/01/2009;746cc42bfb8f6b62;temporary;Others;0
2009;1;1;1/01/2009;6cce2bf873870afc;temporary;Others;3
2009;1;1;1/01/2009;4de42e351006a2ae;temporary;Others;0
2009;1;1;1/01/2009;5b6072f8f6d37acc;temporary;Others;10
2009;1;1;1/01/2009;eac302b92f87d9ca;temporary;Others;166
2009;1;1;1/01/2009;ab984377b2dc0284;temporary;Others;56
2009;1;1;1/01/2009;074590cfc1c41ebf;temporary;Others;166
2009;1;1;1/01/2009;0307883b5d063703;temporary;Others;5
2009;1;1;1/01/2009;062ce4c17e84291e;temporary;Others;0
2009;1;1;1/01/2009;8910840651ee3971;temporary;Others;42
2009;1;1;1/01/2009;4c4428f2e4550a5a;temporary;Others;24
2009;1;1;1/01/2009;86d92d4b0a058014;temporary;Others;0
2009;1;1;1/01/2009;13804a196311e1ba;temporary;Others;67
2009;1;1;1/01/2009;f67358b81451a8d1;temporary;Others;0
2009;1;1;1/01/2009;68f01d67ad163f32;temporary;Others;0
2009;1;1;1/01/2009;71975b563db10671;temporary;Others;0
2009;1;1;1/01/2009;df19203419d2ea64;temporary;Others;130
2009;1;1;1/01/2009;773cbe24d8fc9fea;temporary;Others;0
2009;1;1;1/01/2009;10973d6049af898b;temporary;Others;110
2009;1;1;1/01/2009;cf96db4cc35ea025;temporary;Others;0
2009;1;1;1/01/2009;4b530007d167bd54;temporary;Others;85
2009;1;1;1/01/2009;a4d1e1ff1bc3b830;temporary;Others;20
2009;1;1;1/01/2009;0dcbfaab30eb40c1;temporary;Others;88
2009;1;1;1/01/2009;47564ef7b8c69829;temporary;Others;13
2009;1;1;1/01/2009;1096f26c5a236d0b;temporary;Others;10
2009;1;1;1/01/2009;8ef25b4985bc557a;temporary;Others;20
2009;1;1;1/01/2009;9d8776ac0a78d908;temporary;Others;5
2009;1;1;1/01/2009;07bba1a59af78f2d;temporary;Others;0
2009;1;1;1/01/2009;ba23b66825fc1c91;temporary;Others;50
2009;1;1;1/01/2009;9bd4f108a319de42;temporary;Others;60
2009;1;1;1/01/2009;1d8a692643f9a15a;temporary;Others;16
2009;1;1;1/01/2009;cb23149538de1c42;temporary;Others;27
2009;1;1;1/01/2009;5e1e131ec84f4c87;temporary;Others;10
2009;1;1;1/01/2009;ec84c1e86735dc9b;temporary;Others;180
2009;1;1;1/01/2009;11645a57d3a1d507;temporary;Others;220
2009;1;1;1/01/2009;85adcb13676b6172;temporary;Others;0
2009;1;1;1/01/2009;5b3728d86ce29fd2;temporary;Others;1
2009;1;1;1/01/2009;7f076b180f941ec8;temporary;Others;1012
2009;1;1;1/01/2009;2ad055c7757d499d;temporary;Others;26
2009;1;1;1/01/2009;480b0f80325080af;temporary;Others;130
2009;1;1;1/01/2009;f39d21744916469c;temporary;Others;0
2009;1;1;1/01/2009;fa005e1ffef6032a;temporary;Others;10
2009;1;1;1/01/2009;b4829f1e221d9778;temporary;Others;78
2009;1;1;1/01/2009;93656feaf53efbef;temporary;Others;100
2009;1;1;1/01/2009;588162e9cdf5d66d;temporary;Others;80
2009;1;1;1/01/2009;de1994d393ef525a;temporary;Others;0
2009;1;1;1/01/2009;a18af8fbae254d86;temporary;Others;35
2009;1;1;1/01/2009;8ca7766621b0ffe9;temporary;Others;6550
2009;1;1;1/01/2009;5e7093a1cd2a8779;temporary;Others;100
2009;1;1;1/01/2009;7b95e27ce402e6e5;temporary;Others;5
2009;1;1;1/01/2009;351174f21316c2f0;temporary;Others;34
2009;1;1;1/01/2009;df2cd1cbe849ebd0;temporary;Others;101
2009;1;1;1/01/2009;617532f74ef8ed73;temporary;Others;27
2009;1;1;1/01/2009;f8e70145d73bd728;temporary;Others;15
2009;1;1;1/01/2009;40abcc3eff7bcf73;temporary;Others;65
2009;1;1;1/01/2009;902f3a9003f7e637;temporary;Others;207
2009;1;1;1/01/2009;d6f1f98b1745e004;temporary;Others;353
2009;1;1;1/01/2009;351bc0cbcce79ec9;temporary;Others;20
2009;1;1;1/01/2009;e635f6b0f8a98808;temporary;Others;42
2009;1;1;1/01/2009;764cd56389d50070;temporary;Others;10
2009;1;1;1/01/2009;a51be58f39d1d625;temporary;Others;397
2009;1;1;1/01/2009;051e9cc7d7636816;temporary;Others;29
2009;1;1;1/01/2009;66fdcb391ed58d3d;temporary;Others;100
2009;1;1;1/01/2009;114487007645c940;temporary;Others;32
2009;1;1;1/01/2009;5214b514b5b440be;temporary;Others;0
2009;1;1;1/01/2009;41e0f8ccfe523e0d;temporary;Others;102
2009;1;1;1/01/2009;3a5d0e5eb1691b38;temporary;Others;130
2009;1;1;1/01/2009;a7187a1b5b870cf4;temporary;Others;0
2009;1;1;1/01/2009;878bd5338ba55697;temporary;Others;293
2009;1;1;1/01/2009;c118b149223ba711;temporary;Others;0
2009;1;1;1/01/2009;c129d0cd5f1afd51;temporary;Others;0
2009;1;1;1/01/2009;70a4c62beba3c168;temporary;Others;105
2009;1;1;1/01/2009;20589298110cd872;temporary;Others;0
2009;1;1;1/01/2009;7e56bd83460aabc7;temporary;Others;450
2009;1;1;1/01/2009;c0019c9a4b4819f2;temporary;Others;0
2009;1;1;1/01/2009;d6ffd6d7dfe22d57;temporary;Others;500
2009;1;1;1/01/2009;3cf541a13002d37b;temporary;Others;6
2009;1;1;1/01/2009;11b6622567f98f3b;temporary;Others;0
2009;1;1;1/01/2009;77c880feff17c521;temporary;Others;220
2009;1;1;1/01/2009;3fdbc27a4bed0deb;temporary;Others;7
2009;1;1;1/01/2009;74d75dde6dc4a5ec;temporary;Others;344
2009;1;1;1/01/2009;44d800c11a5f3bfa;temporary;Others;10
2009;1;1;1/01/2009;b73e63cd3a2904c9;temporary;Others;183
2009;1;1;1/01/2009;03e477d4ede00e89;temporary;Others;45
2009;1;1;1/01/2009;855f882ce507aba5;temporary;Others;25
2009;1;1;1/01/2009;ae345f007f327b22;temporary;Others;67
2009;1;1;1/01/2009;f4612b8b5a8223b5;temporary;Others;0
2009;1;1;1/01/2009;8e0eb10270d768f8;temporary;Others;30
2009;1;1;1/01/2009;2a6b10e6e68be90e;temporary;Others;135
2009;1;1;1/01/2009;18e37d24ff8517ef;temporary;Others;65
2009;1;1;1/01/2009;6a7b8c3ab2bc6c38;temporary;Others;25
2009;1;1;1/01/2009;7926ffd2861f8dbc;temporary;Others;30
2009;1;1;1/01/2009;783dbed4df67af9f;temporary;Others;99
2009;1;1;1/01/2009;b4bb04d2a6472ea0;temporary;Others;0
2009;1;1;1/01/2009;d42d0e216f57b2ae;temporary;Others;7
2009;1;1;1/01/2009;a1b03f0e4d79b4fe;temporary;Others;38
2009;1;1;1/01/2009;6471ede39ca61b39;temporary;Others;93
2009;1;1;1/01/2009;f3c2cc112eb0e6fe;temporary;Others;0
2009;1;1;1/01/2009;9ce50fa197613de1;temporary;Others;10
2009;1;1;1/01/2009;807c5037e6993f2c;temporary;Others;75
2009;1;1;1/01/2009;782568ced6ad8838;temporary;Others;176
2009;1;1;1/01/2009;51db62cb09adc2e8;temporary;Others;80
2009;1;1;1/01/2009;bce36d2f8aa39d8b;temporary;Others;97
2009;1;1;1/01/2009;3a8618990d23351f;temporary;Others;0
2009;1;1;1/01/2009;20e241460ce4140d;temporary;Others;475
2009;1;1;1/01/2009;857b720c7c979ae1;temporary;Others;0
2009;1;1;1/01/2009;505ceb6546aa8435;temporary;Others;0
2009;1;1;1/01/2009;abcadd700f8948e3;temporary;Others;250
2009;1;1;1/01/2009;cdc89121a4b9478b;temporary;Others;220
2009;1;1;1/01/2009;a454a6655aaaaaed;temporary;Others;505
2009;1;1;1/01/2009;6f911ef231b0efa7;temporary;Others;75
2009;1;1;1/01/2009;1bd7145ed1da044a;temporary;Others;440
2009;1;1;1/01/2009;07ed828db19fe8ca;temporary;Others;10
2009;1;1;1/01/2009;841ef18dcb3dbc3e;temporary;Others;40
2009;1;1;1/01/2009;437130e27b6165ec;temporary;Others;7
2009;1;1;1/01/2009;fda49275fbf5caf6;temporary;Others;30
2009;1;1;1/01/2009;2631530645ac2ec8;temporary;Others;15
2009;1;1;1/01/2009;0ea136556d12fc16;temporary;Others;55
2009;1;1;1/01/2009;ba4547c678a9a2e6;temporary;Others;205
2009;1;1;1/01/2009;50a2afbdc678a65f;temporary;Others;28
2009;1;1;1/01/2009;d0f5f5b9fcecb0d8;temporary;Others;24
2009;1;1;1/01/2009;56aa50429893f5ca;temporary;Others;5
2009;1;1;1/01/2009;18fb5197aa553b9c;temporary;Others;300
2009;1;1;1/01/2009;72b65b337fc5302a;temporary;Others;333
2009;1;1;1/01/2009;a245de687a867003;temporary;Others;0
2009;1;1;1/01/2009;9bc907eeb9e3fc52;temporary;Others;0
2009;1;1;1/01/2009;fae378a53734da72;temporary;Others;40
2009;1;1;1/01/2009;09791645137aa877;temporary;Others;0
2009;1;1;1/01/2009;be4424aa54f8d2ae;temporary;Others;5
2009;1;1;1/01/2009;60982e0f7928740a;temporary;Others;57
2009;1;1;1/01/2009;07ce2e79e19977e9;temporary;Others;14
2009;1;1;1/01/2009;205ccde9be499e17;temporary;Others;16
2009;1;1;1/01/2009;cead2cbd1f8f0b86;temporary;Others;28
2009;1;1;1/01/2009;80e8ffb027590a74;temporary;Others;287
2009;1;1;1/01/2009;164c8953d3af2bbe;temporary;Others;5
2009;1;1;1/01/2009;f1fd357c5adaa8dc;temporary;Others;0
2009;1;1;1/01/2009;8a4ab531676691da;temporary;Others;8700
2009;1;1;1/01/2009;be8a37473dc63db0;temporary;Others;71
2009;1;1;1/01/2009;c45d8ddba643c0d7;temporary;Others;38
2009;1;1;1/01/2009;ad622472210b0b57;temporary;Others;402
2009;1;1;1/01/2009;b0e4b4b27117562a;temporary;Others;45
2009;1;1;1/01/2009;64a227aa24370b17;temporary;Others;48
2010;1;1;1/01/2010;960b4f2c94a2fb2c;temporary;Others;110
2010;1;1;1/01/2010;746cc42bfb8f6b62;temporary;Others;20
2010;1;1;1/01/2010;6cce2bf873870afc;temporary;Others;6
2010;1;1;1/01/2010;4de42e351006a2ae;temporary;Others;0
2010;1;1;1/01/2010;5b6072f8f6d37acc;temporary;Others;13
2010;1;1;1/01/2010;eac302b92f87d9ca;temporary;Others;75
2010;1;1;1/01/2010;ab984377b2dc0284;temporary;Others;36
2010;1;1;1/01/2010;074590cfc1c41ebf;temporary;Others;168
2010;1;1;1/01/2010;0307883b5d063703;temporary;Others;7
2010;1;1;1/01/2010;062ce4c17e84291e;temporary;Others;0
2010;1;1;1/01/2010;8910840651ee3971;temporary;Others;23
2010;1;1;1/01/2010;4c4428f2e4550a5a;temporary;Others;43
2010;1;1;1/01/2010;86d92d4b0a058014;temporary;Others;0
2010;1;1;1/01/2010;13804a196311e1ba;temporary;Others;23
2010;1;1;1/01/2010;f67358b81451a8d1;temporary;Others;0
2010;1;1;1/01/2010;68f01d67ad163f32;temporary;Others;0
2010;1;1;1/01/2010;71975b563db10671;temporary;Others;0
2010;1;1;1/01/2010;df19203419d2ea64;temporary;Others;129
2010;1;1;1/01/2010;773cbe24d8fc9fea;temporary;Others;0
2010;1;1;1/01/2010;10973d6049af898b;temporary;Others;180
2010;1;1;1/01/2010;cf96db4cc35ea025;temporary;Others;0
2010;1;1;1/01/2010;4b530007d167bd54;temporary;Others;80
2010;1;1;1/01/2010;a4d1e1ff1bc3b830;temporary;Others;15
2010;1;1;1/01/2010;0dcbfaab30eb40c1;temporary;Others;112
2010;1;1;1/01/2010;47564ef7b8c69829;temporary;Others;13
2010;1;1;1/01/2010;1096f26c5a236d0b;temporary;Others;10
2010;1;1;1/01/2010;8ef25b4985bc557a;temporary;Others;50
2010;1;1;1/01/2010;9d8776ac0a78d908;temporary;Others;5
2010;1;1;1/01/2010;07bba1a59af78f2d;temporary;Others;0
2010;1;1;1/01/2010;ba23b66825fc1c91;temporary;Others;80
2010;1;1;1/01/2010;9bd4f108a319de42;temporary;Others;19
2010;1;1;1/01/2010;1d8a692643f9a15a;temporary;Others;16
2010;1;1;1/01/2010;cb23149538de1c42;temporary;Others;22
2010;1;1;1/01/2010;5e1e131ec84f4c87;temporary;Others;10
2010;1;1;1/01/2010;ec84c1e86735dc9b;temporary;Others;180
2010;1;1;1/01/2010;11645a57d3a1d507;temporary;Others;220
2010;1;1;1/01/2010;85adcb13676b6172;temporary;Others;0
2010;1;1;1/01/2010;5b3728d86ce29fd2;temporary;Others;1
2010;1;1;1/01/2010;7f076b180f941ec8;temporary;Others;1020
2010;1;1;1/01/2010;2ad055c7757d499d;temporary;Others;26
2010;1;1;1/01/2010;480b0f80325080af;temporary;Others;130
2010;1;1;1/01/2010;f39d21744916469c;temporary;Others;0
2010;1;1;1/01/2010;fa005e1ffef6032a;temporary;Others;12
2010;1;1;1/01/2010;b4829f1e221d9778;temporary;Others;96
2010;1;1;1/01/2010;93656feaf53efbef;temporary;Others;100
2010;1;1;1/01/2010;588162e9cdf5d66d;temporary;Others;80
2010;1;1;1/01/2010;de1994d393ef525a;temporary;Others;0
2010;1;1;1/01/2010;a18af8fbae254d86;temporary;Others;42
2010;1;1;1/01/2010;8ca7766621b0ffe9;temporary;Others;5580
2010;1;1;1/01/2010;5e7093a1cd2a8779;temporary;Others;100
2010;1;1;1/01/2010;7b95e27ce402e6e5;temporary;Others;5
2010;1;1;1/01/2010;351174f21316c2f0;temporary;Others;25
2010;1;1;1/01/2010;df2cd1cbe849ebd0;temporary;Others;115
2010;1;1;1/01/2010;617532f74ef8ed73;temporary;Others;27
2010;1;1;1/01/2010;f8e70145d73bd728;temporary;Others;0
2010;1;1;1/01/2010;40abcc3eff7bcf73;temporary;Others;52
2010;1;1;1/01/2010;902f3a9003f7e637;temporary;Others;185
2010;1;1;1/01/2010;d6f1f98b1745e004;temporary;Others;390
2010;1;1;1/01/2010;351bc0cbcce79ec9;temporary;Others;10
2010;1;1;1/01/2010;e635f6b0f8a98808;temporary;Others;62
2010;1;1;1/01/2010;764cd56389d50070;temporary;Others;0
2010;1;1;1/01/2010;a51be58f39d1d625;temporary;Others;301
2010;1;1;1/01/2010;051e9cc7d7636816;temporary;Others;26
2010;1;1;1/01/2010;66fdcb391ed58d3d;temporary;Others;60
2010;1;1;1/01/2010;114487007645c940;temporary;Others;40
2010;1;1;1/01/2010;5214b514b5b440be;temporary;Others;0
2010;1;1;1/01/2010;41e0f8ccfe523e0d;temporary;Others;110
2010;1;1;1/01/2010;3a5d0e5eb1691b38;temporary;Others;100
2010;1;1;1/01/2010;a7187a1b5b870cf4;temporary;Others;0
2010;1;1;1/01/2010;878bd5338ba55697;temporary;Others;93
2010;1;1;1/01/2010;c118b149223ba711;temporary;Others;0
2010;1;1;1/01/2010;c129d0cd5f1afd51;temporary;Others;0
2010;1;1;1/01/2010;70a4c62beba3c168;temporary;Others;105
2010;1;1;1/01/2010;20589298110cd872;temporary;Others;0
2010;1;1;1/01/2010;7e56bd83460aabc7;temporary;Others;319
2010;1;1;1/01/2010;c0019c9a4b4819f2;temporary;Others;0
2010;1;1;1/01/2010;d6ffd6d7dfe22d57;temporary;Others;450
2010;1;1;1/01/2010;3cf541a13002d37b;temporary;Others;4
2010;1;1;1/01/2010;11b6622567f98f3b;temporary;Others;0
2010;1;1;1/01/2010;77c880feff17c521;temporary;Others;110
2010;1;1;1/01/2010;3fdbc27a4bed0deb;temporary;Others;7
2010;1;1;1/01/2010;74d75dde6dc4a5ec;temporary;Others;310
2010;1;1;1/01/2010;44d800c11a5f3bfa;temporary;Others;20
2010;1;1;1/01/2010;b73e63cd3a2904c9;temporary;Others;155
2010;1;1;1/01/2010;03e477d4ede00e89;temporary;Others;30
2010;1;1;1/01/2010;855f882ce507aba5;temporary;Others;25
2010;1;1;1/01/2010;ae345f007f327b22;temporary;Others;81
2010;1;1;1/01/2010;f4612b8b5a8223b5;temporary;Others;0
2010;1;1;1/01/2010;8e0eb10270d768f8;temporary;Others;0
2010;1;1;1/01/2010;2a6b10e6e68be90e;temporary;Others;100
2010;1;1;1/01/2010;18e37d24ff8517ef;temporary;Others;65
2010;1;1;1/01/2010;6a7b8c3ab2bc6c38;temporary;Others;25
2010;1;1;1/01/2010;7926ffd2861f8dbc;temporary;Others;30
2010;1;1;1/01/2010;783dbed4df67af9f;temporary;Others;112
2010;1;1;1/01/2010;b4bb04d2a6472ea0;temporary;Others;0
2010;1;1;1/01/2010;d42d0e216f57b2ae;temporary;Others;7
2010;1;1;1/01/2010;a1b03f0e4d79b4fe;temporary;Others;33
2010;1;1;1/01/2010;6471ede39ca61b39;temporary;Others;95
2010;1;1;1/01/2010;f3c2cc112eb0e6fe;temporary;Others;0
2010;1;1;1/01/2010;9ce50fa197613de1;temporary;Others;10
2010;1;1;1/01/2010;807c5037e6993f2c;temporary;Others;75
2010;1;1;1/01/2010;782568ced6ad8838;temporary;Others;170
2010;1;1;1/01/2010;51db62cb09adc2e8;temporary;Others;50
2010;1;1;1/01/2010;bce36d2f8aa39d8b;temporary;Others;98
2010;1;1;1/01/2010;3a8618990d23351f;temporary;Others;0
2010;1;1;1/01/2010;20e241460ce4140d;temporary;Others;400
2010;1;1;1/01/2010;857b720c7c979ae1;temporary;Others;0
2010;1;1;1/01/2010;505ceb6546aa8435;temporary;Others;0
2010;1;1;1/01/2010;abcadd700f8948e3;temporary;Others;200
2010;1;1;1/01/2010;cdc89121a4b9478b;temporary;Others;250
2010;1;1;1/01/2010;a454a6655aaaaaed;temporary;Others;255
2010;1;1;1/01/2010;6f911ef231b0efa7;temporary;Others;50
2010;1;1;1/01/2010;1bd7145ed1da044a;temporary;Others;425
2010;1;1;1/01/2010;07ed828db19fe8ca;temporary;Others;0
2010;1;1;1/01/2010;841ef18dcb3dbc3e;temporary;Others;25
2010;1;1;1/01/2010;437130e27b6165ec;temporary;Others;6
2010;1;1;1/01/2010;fda49275fbf5caf6;temporary;Others;15
2010;1;1;1/01/2010;2631530645ac2ec8;temporary;Others;15
2010;1;1;1/01/2010;0ea136556d12fc16;temporary;Others;90
2010;1;1;1/01/2010;ba4547c678a9a2e6;temporary;Others;10
2010;1;1;1/01/2010;50a2afbdc678a65f;temporary;Others;83
2010;1;1;1/01/2010;d0f5f5b9fcecb0d8;temporary;Others;24
2010;1;1;1/01/2010;56aa50429893f5ca;temporary;Others;0
2010;1;1;1/01/2010;18fb5197aa553b9c;temporary;Others;200
2010;1;1;1/01/2010;72b65b337fc5302a;temporary;Others;316
2010;1;1;1/01/2010;a245de687a867003;temporary;Others;0
2010;1;1;1/01/2010;9bc907eeb9e3fc52;temporary;Others;0
2010;1;1;1/01/2010;fae378a53734da72;temporary;Others;27
2010;1;1;1/01/2010;09791645137aa877;temporary;Others;0
2010;1;1;1/01/2010;be4424aa54f8d2ae;temporary;Others;5
2010;1;1;1/01/2010;60982e0f7928740a;temporary;Others;50
2010;1;1;1/01/2010;07ce2e79e19977e9;temporary;Others;12
2010;1;1;1/01/2010;205ccde9be499e17;temporary;Others;4
2010;1;1;1/01/2010;cead2cbd1f8f0b86;temporary;Others;40
2010;1;1;1/01/2010;80e8ffb027590a74;temporary;Others;264
2010;1;1;1/01/2010;164c8953d3af2bbe;temporary;Others;5
2010;1;1;1/01/2010;f1fd357c5adaa8dc;temporary;Others;0
2010;1;1;1/01/2010;8a4ab531676691da;temporary;Others;9962
2010;1;1;1/01/2010;be8a37473dc63db0;temporary;Others;44
2010;1;1;1/01/2010;c45d8ddba643c0d7;temporary;Others;23
2010;1;1;1/01/2010;ad622472210b0b57;temporary;Others;532
2010;1;1;1/01/2010;b0e4b4b27117562a;temporary;Others;97
2010;1;1;1/01/2010;64a227aa24370b17;temporary;Others;33
2011;1;1;1/01/2011;960b4f2c94a2fb2c;temporary;Others;110
2011;1;1;1/01/2011;746cc42bfb8f6b62;temporary;Others;20
2011;1;1;1/01/2011;6cce2bf873870afc;temporary;Others;6
2011;1;1;1/01/2011;4de42e351006a2ae;temporary;Others;0
2011;1;1;1/01/2011;5b6072f8f6d37acc;temporary;Others;30
2011;1;1;1/01/2011;eac302b92f87d9ca;temporary;Others;75
2011;1;1;1/01/2011;ab984377b2dc0284;temporary;Others;40
2011;1;1;1/01/2011;074590cfc1c41ebf;temporary;Others;191
2011;1;1;1/01/2011;0307883b5d063703;temporary;Others;4
2011;1;1;1/01/2011;062ce4c17e84291e;temporary;Others;0
2011;1;1;1/01/2011;8910840651ee3971;temporary;Others;21
2011;1;1;1/01/2011;4c4428f2e4550a5a;temporary;Others;63
2011;1;1;1/01/2011;86d92d4b0a058014;temporary;Others;0
2011;1;1;1/01/2011;13804a196311e1ba;temporary;Others;67
2011;1;1;1/01/2011;f67358b81451a8d1;temporary;Others;0
2011;1;1;1/01/2011;68f01d67ad163f32;temporary;Others;0
2011;1;1;1/01/2011;71975b563db10671;temporary;Others;0
2011;1;1;1/01/2011;df19203419d2ea64;temporary;Others;135
2011;1;1;1/01/2011;773cbe24d8fc9fea;temporary;Others;0
2011;1;1;1/01/2011;10973d6049af898b;temporary;Others;150
2011;1;1;1/01/2011;cf96db4cc35ea025;temporary;Others;0
2011;1;1;1/01/2011;4b530007d167bd54;temporary;Others;84
2011;1;1;1/01/2011;a4d1e1ff1bc3b830;temporary;Others;15
2011;1;1;1/01/2011;0dcbfaab30eb40c1;temporary;Others;135
2011;1;1;1/01/2011;47564ef7b8c69829;temporary;Others;12
2011;1;1;1/01/2011;1096f26c5a236d0b;temporary;Others;0
2011;1;1;1/01/2011;8ef25b4985bc557a;temporary;Others;80
2011;1;1;1/01/2011;9d8776ac0a78d908;temporary;Others;5
2011;1;1;1/01/2011;07bba1a59af78f2d;temporary;Others;0
2011;1;1;1/01/2011;ba23b66825fc1c91;temporary;Others;100
2011;1;1;1/01/2011;9bd4f108a319de42;temporary;Others;28
2011;1;1;1/01/2011;1d8a692643f9a15a;temporary;Others;16
2011;1;1;1/01/2011;cb23149538de1c42;temporary;Others;22
2011;1;1;1/01/2011;5e1e131ec84f4c87;temporary;Others;10
2011;1;1;1/01/2011;ec84c1e86735dc9b;temporary;Others;180
2011;1;1;1/01/2011;11645a57d3a1d507;temporary;Others;200
2011;1;1;1/01/2011;85adcb13676b6172;temporary;Others;0
2011;1;1;1/01/2011;5b3728d86ce29fd2;temporary;Others;1
2011;1;1;1/01/2011;7f076b180f941ec8;temporary;Others;1020
2011;1;1;1/01/2011;2ad055c7757d499d;temporary;Others;42
2011;1;1;1/01/2011;480b0f80325080af;temporary;Others;130
2011;1;1;1/01/2011;f39d21744916469c;temporary;Others;5
2011;1;1;1/01/2011;fa005e1ffef6032a;temporary;Others;8
2011;1;1;1/01/2011;b4829f1e221d9778;temporary;Others;94
2011;1;1;1/01/2011;93656feaf53efbef;temporary;Others;80
2011;1;1;1/01/2011;588162e9cdf5d66d;temporary;Others;65
2011;1;1;1/01/2011;de1994d393ef525a;temporary;Others;0
2011;1;1;1/01/2011;a18af8fbae254d86;temporary;Others;27
2011;1;1;1/01/2011;8ca7766621b0ffe9;temporary;Others;6100
2011;1;1;1/01/2011;5e7093a1cd2a8779;temporary;Others;100
2011;1;1;1/01/2011;7b95e27ce402e6e5;temporary;Others;5
2011;1;1;1/01/2011;351174f21316c2f0;temporary;Others;28
2011;1;1;1/01/2011;df2cd1cbe849ebd0;temporary;Others;107
2011;1;1;1/01/2011;617532f74ef8ed73;temporary;Others;22
2011;1;1;1/01/2011;f8e70145d73bd728;temporary;Others;5
2011;1;1;1/01/2011;40abcc3eff7bcf73;temporary;Others;73
2011;1;1;1/01/2011;902f3a9003f7e637;temporary;Others;178
2011;1;1;1/01/2011;d6f1f98b1745e004;temporary;Others;405
2011;1;1;1/01/2011;351bc0cbcce79ec9;temporary;Others;10
2011;1;1;1/01/2011;e635f6b0f8a98808;temporary;Others;42
2011;1;1;1/01/2011;764cd56389d50070;temporary;Others;6
2011;1;1;1/01/2011;a51be58f39d1d625;temporary;Others;372
2011;1;1;1/01/2011;051e9cc7d7636816;temporary;Others;22
2011;1;1;1/01/2011;66fdcb391ed58d3d;temporary;Others;108
2011;1;1;1/01/2011;114487007645c940;temporary;Others;30
2011;1;1;1/01/2011;5214b514b5b440be;temporary;Others;0
2011;1;1;1/01/2011;41e0f8ccfe523e0d;temporary;Others;130
2011;1;1;1/01/2011;3a5d0e5eb1691b38;temporary;Others;100
2011;1;1;1/01/2011;a7187a1b5b870cf4;temporary;Others;0
2011;1;1;1/01/2011;878bd5338ba55697;temporary;Others;103
2011;1;1;1/01/2011;c118b149223ba711;temporary;Others;0
2011;1;1;1/01/2011;c129d0cd5f1afd51;temporary;Others;0
2011;1;1;1/01/2011;70a4c62beba3c168;temporary;Others;105
2011;1;1;1/01/2011;20589298110cd872;temporary;Others;0
2011;1;1;1/01/2011;7e56bd83460aabc7;temporary;Others;228
2011;1;1;1/01/2011;c0019c9a4b4819f2;temporary;Others;0
